lat,longt,alt,sx,sy,sz,phase,am
-2689275.27821899810805917,4291052.85397357959300280,3864570.68956367159262300,-18549922.88049725443124771,-7234863.85516714584082365,17650216.34951052442193031,0.59415000000080909,35.27215000000000344
-2689115.19613844016566873,4291120.12769278045743704,3864605.10347914742305875,-6069589.94672378245741129,25551917.90740680322051048,2182038.37293212534859776,0.63384000002406538,40.64815999999999718
-2689271.13136243727058172,4291054.82534017041325569,3864570.81289675412699580,-12571508.65790093317627907,20114068.30169588327407837,11305908.22347388043999672,0.16086000000359491,24.07214000000000098
-2689188.76527691911906004,4291094.91383873764425516,3864584.03480878984555602,-12541023.73574305884540081,19677348.71826059743762016,12078639.13188697397708893,0.88183999998727813,38.67616000000000298
-2689186.54900624928995967,4291081.59061096701771021,3864599.91617977386340499,299645.56889755721203983,24959979.79345320910215378,8925656.07259702682495117,0.08114999998360872,29.92514999999999858
-2689110.70938637852668762,4291137.21915640868246555,3864590.43831430142745376,16777785.78101335838437080,9030942.74571018852293491,19117937.22398496046662331,0.87586000002920628,23.87913999999999959
-2689258.81915150582790375,4291056.40048453304916620,3864576.50041606836020947,-18290486.98636824265122414,3092954.07976311398670077,19027297.73780079185962677,0.88715999998385087,36.34116000000000213
-2689110.42357625206932425,4291135.34828235395252705,3864591.98696477292105556,-25994567.53037527576088905,6401119.56606224086135626,-1666868.79436944471672177,0.24814000003971159,25.64714000000000027
-2689116.13315308932214975,4291118.16085997968912125,3864607.91431038547307253,-25963456.22268272936344147,6330744.90278001129627228,-2338315.43910357030108571,0.05215999996289611,39.44216000000000122
-2689110.70151168853044510,4291125.07267401088029146,3864600.82060007704421878,-25995723.74373736977577209,6404591.50993983726948500,-1632304.69579018931835890,0.53214999998454005,33.07515000000000072
-2689267.30447914311662316,4291056.24206061661243439,3864571.72742434963583946,9391398.47957127168774605,17083287.12303864583373070,17939326.87019941583275795,0.58184999998775311,29.96715000000000018
-2689115.50328319380059838,4291136.56331969238817692,3864589.75571205606684089,-19003308.13781810551881790,2440005.88966630864888430,18430422.01284461468458176,0.51725000000442378,31.26924999999999955
-2689116.73578096693381667,4291100.86351106967777014,3864621.42069320799782872,-25998189.65229952335357666,6412431.16893927752971649,-1553734.01278445334173739,0.75612000003457069,16.14311999999999969
-2689188.47249264642596245,4291097.09307497926056385,3864582.84273040620610118,-17928534.40607742965221405,-7458981.58678245544433594,18186792.44380848854780197,0.23916000000099302,38.99815999999999860
-2689116.66374399885535240,4291097.60276612360030413,3864623.94324310449883342,-18249671.51895257458090782,-7341777.13847060501575470,17915103.57938064262270927,0.63615000000572763,33.06515000000000271
-2689186.76458106003701687,4291105.61928280070424080,3864571.90886839060112834,314259.13317335618194193,24930784.95097844675183296,9006675.85003538988530636,0.20815999998012558,39.01315999999999917
-2689112.47671407833695412,4291144.30039538256824017,3864580.09358512796461582,-12551382.90614405833184719,19831593.50328015163540840,11813631.49349689669907093,0.32384000002639368,38.29016000000000020
-2689112.29265230754390359,4291128.42730738874524832,3864598.78297118190675974,-6071685.39653217326849699,25548966.63542715460062027,2210363.82632721913978457,0.50283999997191131,39.82016000000000133
-2689115.65318923117592931,4291139.49896119255572557,3864584.74391677323728800,-6074473.12438740581274033,25544984.52523218840360641,2248125.07335887383669615,0.46383999998215586,39.65015999999999963
-2689115.82335409149527550,4291116.58460941910743713,3864608.77721372246742249,-18964368.72299376502633095,2475028.28238018415868282,18464915.62153163179755211,0.32924999999522697,30.71924999999999883
-2689113.66344441659748554,4291134.44299630448222160,3864592.42545219417661428,-10374182.10467537119984627,10759491.96400241181254387,21665010.00741153955459595,0.39115999999921769,37.52815999999999974
-2689115.64115979010239244,4291107.95498865935951471,3864613.00818498944863677,9300597.65497892536222935,17402854.52389514073729515,17678121.67823788523674011,0.25583999999798834,38.55816000000000088
-2689294.38704654201865196,4291048.77527984231710434,3864565.05352626973763108,-5967455.50715191010385752,25655516.32748252898454666,866228.27571684599388391,0.76487999997334555,15.12612000000000023
-2689115.64115979010239244,4291107.95498865935951471,3864613.00818498944863677,16843967.68787823989987373,9006233.80406792461872101,19071755.40854328498244286,0.35585000005085021,35.33315000000000339
-2689186.14977966807782650,4291111.97837554104626179,3864565.25872957659885287,317930.69416879909113050,24923446.75402723997831345,9026907.49365784414112568,0.80816000001505017,37.60116000000000014
-2689314.81779388990253210,4291045.17466748878359795,3864560.36605716915801167,-26009253.59713404998183250,6466551.17148012202233076,-990607.76165076089091599,0.03613999998196959,23.67213999999999885
-2689115.83788759866729379,4291100.71233694534748793,3864621.59978510858491063,-9857726.77372581511735916,11300458.00449190288782120,21619096.82780821248888969,0.47114999999757856,34.75014999999999787
-2689186.65826862771064043,4291106.78118200600147247,3864570.78839884605258703,-18760276.87626415491104126,2659797.90403847116976976,18642090.84401181340217590,0.31225000000267755,33.93325000000000102
-2689110.94070143997669220,4291130.63082529325038195,3864595.98494089581072330,-18574974.05492214858531952,2829332.73254197370260954,18797759.97612591087818146,0.79313999996520579,29.22713999999999857
-2689116.96474677277728915,4291101.82807759195566177,3864619.79068903811275959,-6009142.76691323239356279,25622274.16983641311526299,1387549.22950205230154097,0.23574000000371598,40.37626000000000204
-2689187.74235517065972090,4291098.84074215870350599,3864579.13383957603946328,16547410.34246785752475262,9117887.86389131285250187,19275285.83308213576674461,0.59487000000081025,20.65712999999999866
-2689294.38704654201865196,4291048.77527984231710434,3864565.05352626973763108,17218771.01829438284039497,8868554.11637171357870102,18801796.89581158757209778,0.61683999997330830,36.54715999999999809
-2689120.98399244528263807,4291091.48079137876629829,3864627.10883704619482160,9312822.85091959871351719,17359310.89703684300184250,17714380.49940733984112740,0.75584999998682179,33.30615000000000236
-2689121.18883726093918085,4291147.38369081355631351,3864572.54068612167611718,-25955634.37352056801319122,6316625.82835613843053579,-2466713.64859662530943751,0.72215999988839030,38.46316000000000201
-2689120.79339213157072663,4291148.01765657681971788,3864573.67382914433255792,234801.67575324577046558,25089206.72015868872404099,8556334.08891712501645088,0.32813999999780208,24.24914000000000058
-2689176.91389331733807921,4291130.29638519603759050,3864549.35644520260393620,330574.36470390099566430,24898167.59013763070106506,9096201.92167856544256210,0.79415999999037012,35.76816000000000173
-2689112.15900888480246067,4291143.77677347045391798,3864581.51256941352039576,-25993478.69463531672954559,6397951.24863716028630733,-1698286.88392916508018970,0.77015999995637685,38.59416000000000224
-2689186.87501361733302474,4291087.76982246059924364,3864592.67899124464020133,16516288.68020883202552795,9129744.92015351913869381,19296140.29359426349401474,0.57584999999380670,32.22014999999999674
-2689324.50121255218982697,4291042.75022842828184366,3864554.41084463335573673,-9499202.00075708888471127,11686359.37511713802814484,21566456.09274623915553093,0.14115999999921769,37.75916000000000139
-2689252.84437752282246947,4291057.58556341473013163,3864578.87915753433480859,-18505436.17108230292797089,-7250542.24974652752280235,17690142.92148420214653015,0.44513999999981024,27.94213999999999842
-2689112.15900888480246067,4291143.77677347045391798,3864581.51256941352039576,-12551487.67084044590592384,19833119.30286449939012527,11810968.56133066676557064,0.15883999998914078,38.61415999999999826
-2689119.80730938399210572,4291092.64904873911291361,3864626.64753374783322215,-25999113.02136402577161789,6415547.27874086331576109,-1522299.72619251650758088,0.35415000002831221,34.58415000000000106
-2689282.42736108181998134,4291051.34572871029376984,3864569.25140168378129601,-12572696.38320334069430828,20130141.41832637786865234,11276087.97808114625513554,0.12786000000778586,24.82413999999999987
-2689286.26206817012280226,4291049.89155041053891182,3864568.44165536435320973,-9564840.29080361314117908,11615055.63006162829697132,21577407.34887909144163132,0.56515000000945292,32.39215000000000089
-2689278.90194497583433986,4291051.29616855457425117,3864570.10417127562686801,-9577990.24108468182384968,11600806.23625234514474869,21579529.69023030251264572,0.36713999998755753,28.19414000000000087
-2689112.87510910117998719,4291129.68964972719550133,3864597.77096003759652376,-6071917.97709868755191565,25548636.84806728363037109,2213510.86107131466269493,0.17483999999240041,39.29415999999999798
-2689117.89169346308335662,4291147.64832290727645159,3864575.28676369460299611,-12526881.30776327475905418,19454299.65847810357809067,12447900.42125802300870419,0.45383999997284263,39.66915999999999798
-2689277.90811507636681199,4291051.72428786847740412,3864570.39728656783699989,-12572156.33495295979082584,20122840.48758247122168541,11289646.26588983833789825,0.19586000000708736,26.87214000000000169
-2689115.71867885207757354,4291106.59733154904097319,3864613.98945839935913682,-12555589.75780089572072029,19892367.38406843319535255,11706917.62618781439960003,0.61184000002685934,36.87716000000000349
-2689184.06265828758478165,4291127.12318215426057577,3864548.19173778407275677,-18006476.28569105267524719,-7430263.71628855634480715,18121930.90630702674388885,0.59312999999997373,22.93312999999999846
-2689115.86884802673012018,4291141.80716537311673164,3864583.82924666954204440,16244024.50409511476755142,9234610.58117039315402508,19474566.27268348634243011,0.85985999996773899,27.66013999999999839
-2689295.82024240167811513,4291048.28260315395891666,3864564.72969003487378359,-9549820.85273376666009426,11631345.31520832702517509,21574954.09261705353856087,0.75815000000875443,29.91914999999999836
-2689112.29265230754390359,4291128.42730738874524832,3864598.78297118190675974,-25961040.62143024057149887,6326290.90903380326926708,-2379036.43721852498129010,0.81614000000990927,28.18514000000000053
-2689186.44244372518733144,4291081.03775646351277828,3864600.78644584119319916,299125.79983450559666380,24961017.78592186793684959,8922759.76176190003752708,0.25014000001829118,28.19213999999999842
-2689185.46626990009099245,4291123.30437047127634287,3864552.29665424954146147,-10077284.77544035390019417,11068370.15742019750177860,21642835.95431650057435036,0.69615999999223277,38.35416000000000025
-2689113.00129208201542497,4291124.08204858191311359,3864602.13565024500712752,-10358679.93188513256609440,10775480.91036522015929222,21664129.52982799336314201,0.54816000000573695,37.91116000000000241
-2689187.70562100270763040,4291098.18293424975126982,3864580.52411356661468744,-12541433.32767334952950478,19683581.63963604345917702,12068088.04106549918651581,0.54983999999240041,38.93316000000000088
-2689186.76458106003701687,4291105.61928280070424080,3864571.90886839060112834,-6041489.94745826721191406,25588095.39170819520950317,1807172.05589605914428830,0.77584000001661479,38.83816000000000201
-2689113.88080345373600721,4291114.74979518353939056,3864608.77768062660470605,-12554851.21339051239192486,19881770.20601028949022293,11725621.59467225708067417,0.51783999998588115,36.63716000000000150
-2689115.78573918668553233,4291140.04336973838508129,3864584.52258019056171179,-19012153.14365122467279434,2432060.85793523117899895,18422555.82594119384884834,0.37324000000080559,28.80923999999999907
-2689312.04008520441129804,4291045.80222759395837784,3864561.06891685724258423,9416267.49711222946643829,16997268.70141966640949249,18007726.90751698613166809,0.75585000000137370,31.90214999999999890
-2689114.81214904366061091,4291146.46255953051149845,3864580.08859459729865193,-17627753.65070254728198051,-7571441.33643045183271170,18430771.32608452066779137,0.42712999999639578,20.26713000000000164
-2689186.12846300797536969,4291117.37040536943823099,3864558.01122272480279207,-6038133.68058734107762575,25592003.93144794926047325,1763031.35078372946009040,0.22084000002359971,38.62416000000000338
-2689289.43842642148956656,4291049.88345343992114067,3864567.33896227693185210,9404757.14599371887743473,17037003.17494320496916771,17976230.03301704302430153,0.48484999999345746,32.79014999999999702
-2689114.29530498338863254,4291112.94784403219819069,3864610.60092157637700438,16835150.61805384978652000,9009518.73867629095911980,19077933.42220682650804520,0.95684999995864928,32.80015000000000214
-2689252.84437752282246947,4291057.58556341473013163,3864578.87915753433480859,17133662.23377489671111107,8899482.48400617763400078,18864368.67210377752780914,0.55286000005435199,29.41514000000000095
-2689114.99244608171284199,4291135.59835351351648569,3864590.85057583544403315,-10378058.97578259743750095,10755495.72426186315715313,21665225.47638707980513573,0.80816000001505017,36.49815999999999860
-2689120.98399244528263807,4291091.48079137876629829,3864627.10883704619482160,9314049.07841352932155132,17354952.41693653538823128,17717998.08227685838937759,0.31685000000288710,35.16915000000000191
-2689116.96474677277728915,4291101.82807759195566177,3864619.79068903811275959,-18236814.96271024271845818,-7346412.60333853401243687,17926208.27799046784639359,0.51316000000224449,38.45015999999999678
-2689319.98068993026390672,4291044.20863518398255110,3864556.28714192518964410,17268857.43871885165572166,8850444.69003495387732983,18764619.47976135835051537,0.50984000001335517,40.32515999999999678
-2689186.23059541685506701,4291118.23243912309408188,3864556.92054316960275173,-18735371.17984655126929283,2682485.46458585979416966,18663299.41024498641490936,0.27826000000641216,39.00126000000000204
-2689256.21386420913040638,4291057.03682560659945011,3864577.51729041012004018,458166.74982795829419047,24644790.14568348228931427,9759057.91985253430902958,0.65514000000257511,24.66313999999999851
-2689186.38253058120608330,4291109.73662103619426489,3864567.11341392574831843,316880.93297274538781494,24925544.99132829904556274,9021127.97847953811287880,0.40616000001318753,35.72916000000000025
-2689115.78720813849940896,4291118.45769371930509806,3864606.09092807583510876,-10343186.27536707371473312,10791476.21716800704598427,21663219.29148778319358826,0.82316000002902001,37.26715999999999696
-2689129.18068045610561967,4291142.29353981744498014,3864569.52018327172845602,9130820.66332766786217690,18025550.25209349766373634,17135592.53106193616986275,0.34685000000172295,32.35815000000000197
-2689117.89169346308335662,4291147.64832290727645159,3864575.28676369460299611,16221625.26612466573715210,9243328.81231399811804295,19488927.37381471693515778,0.38083999999798834,36.15816000000000230
-2689116.47313483292236924,4291109.18273107986897230,3864614.27285181358456612,260560.64567177460412495,25037943.55614743381738663,8705002.53291218727827072,0.88014999998267740,32.28114999999999668
-2689185.44965495262295008,4291122.32912977226078510,3864552.66271741827949882,16607358.10315770283341408,9095123.24165986292064190,19234846.89265403524041176,0.96486999999615364,21.98513000000000162
-2689111.14487368939444423,4291132.23826640006154776,3864594.27347613358870149,-12552956.61061990447342396,19854445.77527133747935295,11773661.00040553323924541,0.24284000002080575,36.67916000000000309
-2689116.47313483292236924,4291109.18273107986897230,3864614.27285181358456612,9164237.33462887816131115,17900214.06575714051723480,17248490.14552061632275581,0.07383999999728985,36.10016000000000247
-2689113.88080345373600721,4291114.74979518353939056,3864608.77768062660470605,9296943.22933095321059227,17415902.97085423767566681,17667214.63500478118658066,0.96587000001454726,19.28913000000000011
-2689266.28570011816918850,4291055.99790580850094557,3864572.16055559180676937,-26007699.22563723474740982,6454162.23719939403235912,-1122816.05037557589821517,0.66214999998919666,29.88615000000000066
-2689110.97105252044275403,4291129.38097924180328846,3864597.53501594625413418,16797653.37770671769976616,9023512.62932022102177143,19104119.83915302902460098,0.00986999995075166,22.36112999999999928
-2689254.85849757026880980,4291057.22093772049993277,3864578.13388665998354554,457602.55314170982455835,24645920.43463473767042160,9756219.08020222000777721,0.81014000000141095,24.70014000000000109
-2689267.30447914311662316,4291056.24206061661243439,3864571.72742434963583946,-12571077.10919685102999210,20108213.47168373689055443,11316744.68189406581223011,0.47385999999823980,24.19813999999999865
-2689260.38181853154674172,4291056.36406344641000032,3864575.42071993183344603,-18286900.23849545791745186,3096303.89210772700607777,19030119.43608622625470161,0.78114999999525025,35.41414999999999935
-2689116.02237592265009880,4291141.26985819265246391,3864584.38185826735571027,-17640895.75320520251989365,-7566473.22052311617881060,18420318.00192966684699059,0.52314000000478700,24.89613999999999905
-2689112.15900888480246067,4291143.77677347045391798,3864581.51256941352039576,-18142338.61001290753483772,-7380621.38898999243974686,18007223.12532971054315567,0.96312000000000353,15.61212000000000089
-2689185.00200775638222694,4291125.27658031601458788,3864550.06008132407441735,-6035970.22562902327626944,25594477.93433917686343193,1734651.19222924765199423,0.85985000000800937,35.46515000000000128
-2689116.05545422481372952,4291111.69531901832669973,3864613.34482972463592887,258526.81851468054810539,25041994.90026355162262917,8693359.47424008697271347,0.19113000005017966,21.87612999999999985
-2689115.78720813849940896,4291118.45769371930509806,3864606.09092807583510876,-17695592.10187391191720963,-7545849.75601264368742704,18376610.82165843993425369,0.38813999999547377,27.18413999999999930
-2689186.84095627628266811,4291104.45954636670649052,3864573.94227619562298059,-18765612.18156787380576134,2654941.74190730042755604,18637535.93651972711086273,0.37024000000383239,26.56924000000000063
-2689187.74235517065972090,4291098.84074215870350599,3864579.13383957603946328,9220418.03145703300833702,17692634.16473974287509918,17431315.79629703238606453,0.74786000000312924,28.60513999999999868
-2689297.70816848892718554,4291047.81646173354238272,3864564.65064073260873556,-5966938.76976530533283949,25655857.14202566817402840,859905.32910088356584311,0.41888000001199543,15.10511999999999944
-2689311.01723951054736972,4291045.48502583988010883,3864561.22889617504552007,-18206148.26471910998225212,3171895.30975010013207793,19093174.70618432015180588,0.05615000001853332,35.15514999999999901
-2689116.66374399885535240,4291097.60276612360030413,3864623.94324310449883342,9307924.68544136546552181,17376737.34068270027637482,17699895.07230138778686523,0.32673999998951331,39.98725999999999914
-2689269.88635408785194159,4291055.88458561338484287,3864570.64460673276335001,9393302.24530517682433128,17076679.95892240852117538,17944609.07772913947701454,0.83885000000009313,32.74714999999999776
-2689264.35379587113857269,4291056.41050466895103455,3864573.20853068958967924,-9604312.32013099640607834,11572318.95043127425014973,21583706.43797974660992622,0.76013999999850057,26.02814000000000050
-2689293.50914689199998975,4291048.70599151588976383,3864565.57399155572056770,478013.75585096643771976,24605033.92706542462110519,9858286.70344777032732964,0.30114000000321539,25.46613999999999933
-2689186.02248727437108755,4291114.57149865385144949,3864562.17822660366073251,-6039093.74086494278162718,25590894.67084081470966339,1775643.75769834453240037,0.67083999997703359,39.00616000000000128
-2689186.81824058899655938,4291104.95591524709016085,3864573.27641579695045948,-10119499.70747556909918785,11024106.85438491776585579,21646678.16877169162034988,0.77915999997640029,37.83415999999999713
-2689303.60792385693639517,4291047.72659950982779264,3864562.85632283985614777,17231844.66356681659817696,8863820.59991123527288437,18792118.16389311850070953,0.20585000002756715,30.81315000000000026
-2689116.13315308932214975,4291118.16085997968912125,3864607.91431038547307253,-10339314.19465992599725723,10795476.03465376794338226,21662987.08208959922194481,0.52515999996103346,36.23915999999999826
-2689110.61479335464537144,4291136.06953190919011831,3864590.92495724325999618,-6017757.92618321254849434,25613919.36517885327339172,1498035.15001461398787796,0.37383999998564832,40.04216000000000264
-2689119.44319021748378873,4291148.34313589893281460,3864574.59453618479892612,235303.17425607008044608,25088209.73999981209635735,8559253.71023415587842464,0.07313999999314547,24.21514000000000166
-2689115.55134405381977558,4291139.26986383832991123,3864585.85486480314284563,-10385814.30891131982207298,10747504.44382810778915882,21665650.83355480059981346,0.24815999995917082,36.10716000000000037
-2689118.16601664992049336,4291145.55608284473419189,3864575.42223428003489971,-6021182.94554716069251299,25610449.56682196259498596,1542218.37580962665379047,0.05384000000776723,39.85515999999999792
-2689115.78573918668553233,4291140.04336973838508129,3864584.52258019056171179,-6074705.11740422248840332,25544650.25384235009551048,2251271.53005817299708724,0.54384000005666167,40.37516000000000105
-2689111.94022608408704400,4291123.05464571248739958,3864603.06336277117952704,16813098.25007122755050659,9017743.98314662836492062,19093350.95528513193130493,0.48987000004854053,20.13213000000000008
-2689275.27821899810805917,4291052.85397357959300280,3864570.68956367159262300,9395842.99161097034811974,17067867.89920943602919579,17951646.66870790347456932,0.74485000000277068,33.66814999999999714
-2689307.87171063525602221,4291046.75731733255088329,3864562.39734573150053620,17240557.44291947036981583,8860668.57737954333424568,18785657.93797456845641136,0.06784999999217689,31.65814999999999912
-2689185.47390219755470753,4291079.59213880170136690,3864602.20744402380660176,-18817156.71941239759325981,2608098.28170059435069561,18593319.53331422433257103,0.41425000000162981,34.80225000000000080
-2689188.76527691911906004,4291094.91383873764425516,3864584.03480878984555602,-18783392.34348332509398460,2638768.45774840796366334,18622326.89348380267620087,0.34226999999373220,42.66626999999999725
-2689112.06516231503337622,4291122.23869366012513638,3864603.67484017694368958,16815304.10886491835117340,9016920.62874846346676350,19091810.97053008899092674,0.55287000001408160,21.17512999999999934
-2689110.84718114836141467,4291131.68000236339867115,3864595.09023496275767684,-25995098.47378924489021301,6402699.43379505444318056,-1651158.38103796169161797,0.85414000001037493,28.57013999999999854
-2689124.14665061654523015,4291146.76066297106444836,3864570.71050154510885477,-19045747.53561598807573318,2401919.11933894176036119,18392574.14713905751705170,0.27923000000009779,21.16722999999999999
-2689276.45380317512899637,4291052.26648426335304976,3864571.06665869150310755,468916.64531898894347250,24623255.47131381928920746,9812956.54573212563991547,0.03214999999909196,34.86415000000000219
-2689114.12025717645883560,4291118.02804540842771530,3864606.46079315058887005,-12554429.62388201244175434,19875707.38425785675644875,11736304.05654400959610939,0.97084000002359971,38.02015999999999707
-2689186.38253058120608330,4291109.73662103619426489,3864567.11341392574831843,9227476.26855828240513802,17666825.02121473103761673,17453691.15708140656352043,0.86384999999427237,31.77214999999999989
-2689119.32748876046389341,4291093.99722225870937109,3864625.95783210918307304,391273.31279179814737290,24776669.88344138860702515,9420958.77588200569152832,0.84315000000060536,33.09915000000000163
-2689188.57390161324292421,4291094.04256184678524733,3864584.69117173925042152,9216897.86669974774122238,17705528.16747726500034332,17420108.04947383329272270,0.79085000000486616,32.56714999999999804
-2689181.60999733582139015,4291128.55232170317322016,3864548.41540983598679304,-10063866.90481645055115223,11082463.29223549552261829,21641566.31522715836763382,0.54015999997500330,38.10316000000000258
-2689111.94022608408704400,4291123.05464571248739958,3864603.06336277117952704,-25996031.52475678548216820,6405536.01071185339242220,-1622877.37076691491529346,0.67716000002110377,37.23015999999999792
-2689290.77055985759943724,4291049.49582105223089457,3864567.02827918576076627,17212232.18477492779493332,8870923.34238912165164948,18806631.03668599948287010,0.71484999998938292,33.44915000000000305
-2689186.64231222262606025,4291083.98645503912121058,3864597.46905673388391733,9209291.29573789797723293,17733440.92733189091086388,17395778.75541767105460167,0.38185000000521541,32.03614999999999924
-2689256.21386420913040638,4291057.03682560659945011,3864577.51729041012004018,17140217.02457773685455322,8897093.49379809200763702,18859576.40559386834502220,0.88285000005271286,30.77714999999999890
-2689186.54900624928995967,4291081.59061096701771021,3864599.91617977386340499,-10171400.63162566348910332,10969845.32452245987951756,21651086.46712182089686394,0.94215999997686595,37.78515999999999764
-2689188.18135918257758021,4291093.69913949072360992,3864586.19693514145910740,-17917691.75250109657645226,-7462990.40173434838652611,18195761.40702998265624046,0.72815999999875203,37.57616000000000156
-2689116.84345380915328860,4291147.65671140700578690,3864576.11023663729429245,-12526979.41523133777081966,19455904.33328851312398911,12445299.97398848645389080,0.62583999999333173,39.24716000000000093
-2689187.81137354858219624,4291097.88564412575215101,3864581.35345159657299519,-25980910.65300091728568077,6366286.79159208759665489,-2005978.03104950208216906,0.18813999998383224,26.58914000000000044
-2689185.82512974832206964,4291121.16397221107035875,3864554.56268619420006871,-18730032.62545706331729889,2687352.53964222455397248,18667833.88263224810361862,0.25424999999813735,32.31725000000000136
-2689115.86302615702152252,4291105.31302608363330364,3864614.79381720023229718,-12555695.34257576614618301,19893879.94052009284496307,11704244.62790808081626892,0.67784000001847744,38.16315999999999775
-2689114.99244608171284199,4291135.59835351351648569,3864590.85057583544403315,244858.77038922815700062,25069204.87795449793338776,8614692.02802984043955803,0.62516000005416572,39.77416000000000196
-2689112.65199510380625725,4291120.24568574409931898,3864604.89815466385334730,16817509.82959508523344994,9016097.45880494080483913,19090270.59267772734165192,0.27786999999079853,23.06613000000000113
-2689185.25947684654965997,4291113.33732416108250618,3864563.26088469801470637,-12543178.77075065858662128,19710012.99143700301647186,12023199.89586637914180756,0.81284000002779067,38.79115999999999786
-2689315.68288686126470566,4291044.50784199684858322,3864560.14495250815525651,488296.90767815825529397,24584439.74373381584882736,9909219.24604953266680241,0.89514000000053784,25.48414000000000001
-2689120.98399244528263807,4291091.48079137876629829,3864627.10883704619482160,-18271084.83526842668652534,-7334067.00626389030367136,17896565.29512381553649902,0.92216000000189524,35.96515999999999735
-2689288.40217421483248472,4291049.67800085432827473,3864567.79015772324055433,17207872.21873106807470322,8872503.74057968333363533,18809851.86144071817398071,0.12485000002197921,31.97715000000000174
-2689117.47725263284519315,4291096.13793412502855062,3864625.19699816033244133,16874809.91458616033196449,8994759.75784371048212051,19050082.89659468084573746,0.02985000004991889,34.95215000000000316
-2689113.90081850066781044,4291116.26309516001492739,3864607.62960749305784702,377676.73956516222096980,24803900.03263138607144356,9349326.21488326042890549,0.79113000002689660,22.98912999999999940
-2689114.29530498338863254,4291112.94784403219819069,3864610.60092157637700438,-12555062.12752945162355900,19884799.62857199460268021,11720278.85770178958773613,0.49183999997330830,37.83216000000000179
-2689116.47313483292236924,4291109.18273107986897230,3864614.27285181358456612,-18948429.01661385223269463,2489385.77706115506589413,18478971.34287069737911224,0.55624999999417923,30.89025000000000176
-2689114.41967268986627460,4291146.85159203317016363,3864578.81012022448703647,-17625562.73894437402486801,-7572270.05176931153982878,18432512.17551082000136375,0.48213000000396278,22.86612999999999829
-2689276.45380317512899637,4291052.26648426335304976,3864571.06665869150310755,9396478.60543806478381157,17065664.43690157309174538,17953405.11042156815528870,0.61484999999811407,34.18415000000000248
-2689110.44171538716182113,4291134.32861638441681862,3864592.73016812046989799,9284200.39318444393575191,17461519.05844846740365028,17628933.30689131468534470,0.77173999999649823,36.49526000000000181
-2689115.78573918668553233,4291140.04336973838508129,3864584.52258019056171179,16248502.88032989576458931,9232869.16803918406367302,19471689.23822269216179848,0.41486999997869134,23.13412999999999897
-2689186.67404267331585288,4291109.13655028771609068,3864567.40154260117560625,9226887.16956526599824429,17668976.85783343017101288,17451828.58870673179626465,0.70785000000614673,31.06814999999999927
-2689115.72581002861261368,4291113.29978895559906960,3864612.07146919285878539,-17708704.17371593788266182,-7540918.59743689373135567,18366084.74260672181844711,0.20914999999513384,34.48915000000000219
